Date,Nitrate
16/09/2032,0.009605387
16/10/2032,0.009747792
16/11/2032,0.009837151
16/12/2032,0.009636181
16/01/2033,0.009126047
15/02/2033,0.008855784
16/03/2033,0.008463625
16/04/2033,0.008404558
16/05/2033,0.008778189
16/06/2033,0.009122309
16/07/2033,0.009360064
16/08/2033,0.009537685
16/09/2033,0.009673182
16/10/2033,0.0097698625
16/11/2033,0.0097811995
16/12/2033,0.0093867
16/01/2034,0.008795145
15/02/2034,0.00863376
16/03/2034,0.008787134
16/04/2034,0.009020861
16/05/2034,0.0092108045
16/06/2034,0.00943036
16/07/2034,0.009621209
16/08/2034,0.009767293
16/09/2034,0.009860357
16/10/2034,0.009932953
16/11/2034,0.010034821
16/12/2034,0.009765522
16/01/2035,0.009037353
15/02/2035,0.008727269
16/03/2035,0.0087486645
16/04/2035,0.0089438595
16/05/2035,0.009159794
16/06/2035,0.009406614
16/07/2035,0.009628709
16/08/2035,0.009778532
16/09/2035,0.009898226
16/10/2035,0.010004721
16/11/2035,0.010051215
16/12/2035,0.009810102
16/01/2036,0.009147033
15/02/2036,0.008918899
16/03/2036,0.008851827
16/04/2036,0.00892338
16/05/2036,0.009179464
16/06/2036,0.009406337
16/07/2036,0.009618849
16/08/2036,0.009778631
16/09/2036,0.009899314
16/10/2036,0.010001748
16/11/2036,0.009948122
16/12/2036,0.009630403
16/01/2037,0.00895507
15/02/2037,0.008704335
16/03/2037,0.008694
16/04/2037,0.008745966
16/05/2037,0.009020242
16/06/2037,0.009364613
16/07/2037,0.009591719
16/08/2037,0.009743074
16/09/2037,0.009858965
16/10/2037,0.009910437
16/11/2037,0.009930855
16/12/2037,0.009689749
16/01/2038,0.00905179
15/02/2038,0.008907354
16/03/2038,0.00891524
16/04/2038,0.008981461
16/05/2038,0.0092817405
16/06/2038,0.009573057
16/07/2038,0.009790219
16/08/2038,0.009956169
16/09/2038,0.010071621
16/10/2038,0.0101783415
16/11/2038,0.0101710465
16/12/2038,0.009779084
16/01/2039,0.009398158
15/02/2039,0.009119877
16/03/2039,0.00911481
16/04/2039,0.009183095
16/05/2039,0.009317649
16/06/2039,0.009597319
16/07/2039,0.009815301
16/08/2039,0.009970775
16/09/2039,0.010069541
16/10/2039,0.01011559
16/11/2039,0.010100398
16/12/2039,0.009920146
16/01/2040,0.009360926
15/02/2040,0.009102051
16/03/2040,0.009108525
16/04/2040,0.009196784
16/05/2040,0.0093278615
16/06/2040,0.009563967
16/07/2040,0.009764286
16/08/2040,0.009912003
16/09/2040,0.010029093
16/10/2040,0.010134074
16/11/2040,0.010146537
16/12/2040,0.009943191
16/01/2041,0.009331166
15/02/2041,0.009170275
16/03/2041,0.009182676
16/04/2041,0.009314274
16/05/2041,0.009445092
16/06/2041,0.009672651
16/07/2041,0.0098583875
16/08/2041,0.0099970605
16/09/2041,0.010106371
16/10/2041,0.010153945
16/11/2041,0.010205353
16/12/2041,0.009997898
16/01/2042,0.0093535865
15/02/2042,0.008986404
16/03/2042,0.008800802
16/04/2042,0.008765527
16/05/2042,0.009004214
16/06/2042,0.0091762915
16/07/2042,0.009346888
16/08/2042,0.009443202
16/09/2042,0.009516485
16/10/2042,0.009584549
16/11/2042,0.009588345
16/12/2042,0.0095483055
16/01/2043,0.008970128
15/02/2043,0.0086128935
16/03/2043,0.008548777
16/04/2043,0.008546191
16/05/2043,0.008767945
16/06/2043,0.0090057
16/07/2043,0.0092162555
16/08/2043,0.009364313
16/09/2043,0.009444384
16/10/2043,0.009512371
16/11/2043,0.009537032
16/12/2043,0.009277299
16/01/2044,0.008678146
15/02/2044,0.008380272
16/03/2044,0.008259528
16/04/2044,0.008534541
16/05/2044,0.008763562
16/06/2044,0.008989921
16/07/2044,0.009166408
16/08/2044,0.009280353
16/09/2044,0.009352471
16/10/2044,0.009418993
16/11/2044,0.009488788
16/12/2044,0.009098897
16/01/2045,0.008482727
15/02/2045,0.008225993
16/03/2045,0.008072904
16/04/2045,0.008183625
16/05/2045,0.008518515
16/06/2045,0.0087741595
16/07/2045,0.008973501
16/08/2045,0.009106407
16/09/2045,0.009209082
16/10/2045,0.009288501
16/11/2045,0.009309257
16/12/2045,0.008977804
16/01/2046,0.008598763
15/02/2046,0.008422616
16/03/2046,0.008253488
16/04/2046,0.008278403
16/05/2046,0.008472544
16/06/2046,0.008659583
16/07/2046,0.008890684
16/08/2046,0.009055591
16/09/2046,0.009193876
16/10/2046,0.00930746
16/11/2046,0.009384561
16/12/2046,0.009306449
16/01/2047,0.008740111
15/02/2047,0.008498562
16/03/2047,0.008509326
16/04/2047,0.008668039
16/05/2047,0.008932305
16/06/2047,0.009124858
16/07/2047,0.009303262
16/08/2047,0.009420901
16/09/2047,0.009510315
16/10/2047,0.009591777
16/11/2047,0.009625334
16/12/2047,0.009360742
16/01/2048,0.008829328
15/02/2048,0.008601904
16/03/2048,0.008581153
16/04/2048,0.008604502
16/05/2048,0.008808008
16/06/2048,0.008998011
16/07/2048,0.009166851
16/08/2048,0.009289003
16/09/2048,0.009401363
16/10/2048,0.009502573
16/11/2048,0.009595061
16/12/2048,0.009570336
16/01/2049,0.009212843
15/02/2049,0.008692628
16/03/2049,0.008456856
16/04/2049,0.008477752
16/05/2049,0.008790365
16/06/2049,0.009028154
16/07/2049,0.0092266295
16/08/2049,0.00938665
16/09/2049,0.009488455
16/10/2049,0.009553587
16/11/2049,0.009499936
16/12/2049,0.00920604
16/01/2050,0.008447199
15/02/2050,0.00853652
16/03/2050,0.0086032115
16/04/2050,0.00879079
16/05/2050,0.009031409
16/06/2050,0.009284263
16/07/2050,0.009464866
16/08/2050,0.009573537
16/09/2050,0.009673392
16/10/2050,0.009753304
16/11/2050,0.009795251
16/12/2050,0.009604433
16/01/2051,0.009027502
15/02/2051,0.008653787
16/03/2051,0.008530725
16/04/2051,0.008684651
16/05/2051,0.008900314
16/06/2051,0.009185388
16/07/2051,0.009402992
16/08/2051,0.0095654195
16/09/2051,0.0096638575
16/10/2051,0.009732618
16/11/2051,0.009761846
16/12/2051,0.009640569
16/01/2052,0.009339658
15/02/2052,0.008750363
16/03/2052,0.008690464
16/04/2052,0.008870737
16/05/2052,0.009045627
16/06/2052,0.009179604
16/07/2052,0.00930409
16/08/2052,0.009381693
16/09/2052,0.009455255
16/10/2052,0.009508303
16/11/2052,0.009482902
16/12/2052,0.009275461
16/01/2053,0.008423529
15/02/2053,0.008444208
16/03/2053,0.008447173
16/04/2053,0.008517659
16/05/2053,0.008710302
16/06/2053,0.008928862
16/07/2053,0.009112932
16/08/2053,0.009251621
16/09/2053,0.009365011
16/10/2053,0.00944415
16/11/2053,0.009489868
16/12/2053,0.009284336
16/01/2054,0.008648541
15/02/2054,0.008321963
16/03/2054,0.008080202
16/04/2054,0.008203367
16/05/2054,0.008482708
16/06/2054,0.008711823
16/07/2054,0.008933174
16/08/2054,0.009101079
16/09/2054,0.00921083
16/10/2054,0.009329757
16/11/2054,0.009422418
16/12/2054,0.00936993
16/01/2055,0.009079683
15/02/2055,0.008620653
16/03/2055,0.008267678
16/04/2055,0.008279555
16/05/2055,0.008555866
16/06/2055,0.008796997
16/07/2055,0.00899368
16/08/2055,0.009157535
16/09/2055,0.009302932
16/10/2055,0.009399438
16/11/2055,0.009452787
16/12/2055,0.009272361
16/01/2056,0.008912181
15/02/2056,0.008270676
16/03/2056,0.0084120175
16/04/2056,0.008407802
16/05/2056,0.008656599
16/06/2056,0.0088371625
16/07/2056,0.008996961
16/08/2056,0.009105675
16/09/2056,0.009177145
16/10/2056,0.009249756
16/11/2056,0.009312234
16/12/2056,0.00916913
16/01/2057,0.008675
15/02/2057,0.008385982
16/03/2057,0.008385696
16/04/2057,0.008627696
16/05/2057,0.0088283345
16/06/2057,0.009029262
16/07/2057,0.009162697
16/08/2057,0.009268957
16/09/2057,0.009342657
16/10/2057,0.009380125
16/11/2057,0.009467548
16/12/2057,0.009081311
16/01/2058,0.008566778
15/02/2058,0.008237868
16/03/2058,0.008207146
16/04/2058,0.008318488
16/05/2058,0.0084387995
16/06/2058,0.008652356
16/07/2058,0.008830844
16/08/2058,0.008930046
16/09/2058,0.008964554
16/10/2058,0.009035702
16/11/2058,0.009116314
16/12/2058,0.008919923
16/01/2059,0.008305943
15/02/2059,0.007920962
16/03/2059,0.007748593
16/04/2059,0.008028026
16/05/2059,0.008238992
16/06/2059,0.008430097
16/07/2059,0.008662183
16/08/2059,0.008857597
16/09/2059,0.009016817
16/10/2059,0.009121677
16/11/2059,0.0091611575
16/12/2059,0.0090260375
16/01/2060,0.008596084
15/02/2060,0.008253085
16/03/2060,0.008210473
16/04/2060,0.008235661
16/05/2060,0.008424282
16/06/2060,0.008635473
16/07/2060,0.008828255
16/08/2060,0.00898453
16/09/2060,0.009094379
16/10/2060,0.009190295
16/11/2060,0.009126776
16/12/2060,0.008979949
16/01/2061,0.008532153
15/02/2061,0.008482247
16/03/2061,0.008356352
16/04/2061,0.008392181
16/05/2061,0.008594873
16/06/2061,0.008845806
16/07/2061,0.00905206
16/08/2061,0.00920509
16/09/2061,0.009318636
16/10/2061,0.009406033
16/11/2061,0.009434165
16/12/2061,0.009115946
16/01/2062,0.008601371
15/02/2062,0.008438422
16/03/2062,0.008348397
16/04/2062,0.008278924
16/05/2062,0.008421171
16/06/2062,0.008689909
16/07/2062,0.0089269085
16/08/2062,0.009107155
16/09/2062,0.009228005
16/10/2062,0.009311049
16/11/2062,0.009398582
16/12/2062,0.009374992
16/01/2063,0.008940131
15/02/2063,0.008414943
16/03/2063,0.008129554
16/04/2063,0.008384602
16/05/2063,0.008605782
16/06/2063,0.008876874
16/07/2063,0.009074807
16/08/2063,0.009216888
16/09/2063,0.009334186
16/10/2063,0.009446069
16/11/2063,0.009515604
16/12/2063,0.009473738
16/01/2064,0.008795271
15/02/2064,0.008644575
16/03/2064,0.008698295
16/04/2064,0.0089200605
16/05/2064,0.009267404
16/06/2064,0.009474543
16/07/2064,0.009633783
16/08/2064,0.009728057
16/09/2064,0.00981357
16/10/2064,0.0098958155
16/11/2064,0.0099449335
16/12/2064,0.009771855
16/01/2065,0.009161578
15/02/2065,0.008560982
16/03/2065,0.008524316
16/04/2065,0.00867549
16/05/2065,0.00893224
16/06/2065,0.009200904
16/07/2065,0.0093943495
16/08/2065,0.009507761
16/09/2065,0.009572071
16/10/2065,0.009605071
16/11/2065,0.009637529
16/12/2065,0.009501324
16/01/2066,0.0085994825
15/02/2066,0.008336289
16/03/2066,0.00852309
16/04/2066,0.008695692
16/05/2066,0.008954725
16/06/2066,0.009189003
16/07/2066,0.009389516
16/08/2066,0.009541191
16/09/2066,0.009658189
16/10/2066,0.009741914
16/11/2066,0.009786315
16/12/2066,0.009670269
16/01/2067,0.009439897
15/02/2067,0.008791759
16/03/2067,0.008577328
16/04/2067,0.008681755
16/05/2067,0.008875354
16/06/2067,0.009040491
16/07/2067,0.009172737
16/08/2067,0.009272927
16/09/2067,0.009331194
16/10/2067,0.0093600545
16/11/2067,0.009328764
16/12/2067,0.009346375
16/01/2068,0.009097736
15/02/2068,0.00861998
16/03/2068,0.008533121
16/04/2068,0.008581427
16/05/2068,0.0087439865
16/06/2068,0.008927413
16/07/2068,0.009062168
16/08/2068,0.009131266
16/09/2068,0.009211051
16/10/2068,0.009308541
16/11/2068,0.009300695
16/12/2068,0.008799921
16/01/2069,0.008295043
15/02/2069,0.00815184
16/03/2069,0.008164726
16/04/2069,0.00817054
16/05/2069,0.0084154485
16/06/2069,0.008661381
16/07/2069,0.008847634
16/08/2069,0.008972159
16/09/2069,0.009078563
16/10/2069,0.009186631
16/11/2069,0.009279885
16/12/2069,0.0092145195
16/01/2070,0.008926155
15/02/2070,0.008362581
16/03/2070,0.008141515
16/04/2070,0.008116427
16/05/2070,0.008341897
16/06/2070,0.008540985
16/07/2070,0.008691626
16/08/2070,0.008820282
16/09/2070,0.008881172
16/10/2070,0.008923091
16/11/2070,0.008974116
16/12/2070,0.008942306
16/01/2071,0.008435837
15/02/2071,0.008207694
16/03/2071,0.008177004
16/04/2071,0.008299037
16/05/2071,0.0085511
16/06/2071,0.008767525
16/07/2071,0.008938605
16/08/2071,0.009063513
16/09/2071,0.009172007
16/10/2071,0.009223368
16/11/2071,0.009277857
16/12/2071,0.0090331305
16/01/2072,0.008319026
15/02/2072,0.008137922
16/03/2072,0.008182714
16/04/2072,0.008418268
16/05/2072,0.008632161
16/06/2072,0.008835368
16/07/2072,0.008992458
16/08/2072,0.0091270935
16/09/2072,0.009235678
16/10/2072,0.009322112
16/11/2072,0.009380575
16/12/2072,0.00936755
16/01/2073,0.009018616
15/02/2073,0.008660262
16/03/2073,0.008455914
16/04/2073,0.008404915
16/05/2073,0.0084926095
16/06/2073,0.008565599
16/07/2073,0.008675584
16/08/2073,0.008764136
16/09/2073,0.008868643
16/10/2073,0.008927775
16/11/2073,0.0089383945
16/12/2073,0.008507099
16/01/2074,0.007857847
15/02/2074,0.007704202
16/03/2074,0.007758281
16/04/2074,0.007914433
16/05/2074,0.008144026
16/06/2074,0.008354198
16/07/2074,0.008530157
16/08/2074,0.008684833
16/09/2074,0.008810638
16/10/2074,0.008934699
16/11/2074,0.008973753
16/12/2074,0.008583206
16/01/2075,0.008055893
15/02/2075,0.007859904
16/03/2075,0.0078085787
16/04/2075,0.007948267
16/05/2075,0.008268708
16/06/2075,0.008543337
16/07/2075,0.008771721
16/08/2075,0.008957421
16/09/2075,0.009113146
16/10/2075,0.00921826
16/11/2075,0.009278179
16/12/2075,0.009060631
16/01/2076,0.00848128
15/02/2076,0.008007597
16/03/2076,0.0077922577
16/04/2076,0.0076630916
16/05/2076,0.007946841
16/06/2076,0.008304253
16/07/2076,0.008579169
16/08/2076,0.0088075735
16/09/2076,0.008949544
16/10/2076,0.009058549
16/11/2076,0.00909632
16/12/2076,0.00898153
16/01/2077,0.008729131
15/02/2077,0.008280909
16/03/2077,0.007963466
16/04/2077,0.007974728
16/05/2077,0.0082022585
16/06/2077,0.00844842
16/07/2077,0.008670046
16/08/2077,0.008831739
16/09/2077,0.00889584
16/10/2077,0.00892489
16/11/2077,0.009021502
16/12/2077,0.008901963
16/01/2078,0.008432091
15/02/2078,0.008026422
16/03/2078,0.007949897
16/04/2078,0.008026876
16/05/2078,0.008022793
16/06/2078,0.008252445
16/07/2078,0.008446809
16/08/2078,0.0085775815
16/09/2078,0.008657004
16/10/2078,0.008726288
16/11/2078,0.008828064
16/12/2078,0.0086573325
16/01/2079,0.008138477
15/02/2079,0.0077740513
16/03/2079,0.007800586
16/04/2079,0.0078384485
16/05/2079,0.007990587
16/06/2079,0.008238487
16/07/2079,0.008431149
16/08/2079,0.008565702
16/09/2079,0.0086852405
16/10/2079,0.008751861
16/11/2079,0.008837423
16/12/2079,0.008552269
16/01/2080,0.008138963
15/02/2080,0.008111621
16/03/2080,0.008127618
16/04/2080,0.00821092
16/05/2080,0.0083525125
16/06/2080,0.008585557
16/07/2080,0.008767325
16/08/2080,0.008894564
16/09/2080,0.008989787
16/10/2080,0.009079876
16/11/2080,0.009134006
16/12/2080,0.009104081
16/01/2081,0.008697759
15/02/2081,0.008331248
16/03/2081,0.008200544
16/04/2081,0.008289023
16/05/2081,0.008603257
16/06/2081,0.008828602
16/07/2081,0.009014967
16/08/2081,0.009136548
16/09/2081,0.009213235
16/10/2081,0.00928896
16/11/2081,0.009350402
16/12/2081,0.009150499
16/01/2082,0.008629517
15/02/2082,0.008271339
16/03/2082,0.008194311
16/04/2082,0.008179646
16/05/2082,0.008349439
16/06/2082,0.008548865
16/07/2082,0.008713761
16/08/2082,0.008825636
16/09/2082,0.0089053465
16/10/2082,0.008972162
16/11/2082,0.009050234
16/12/2082,0.008992832
16/01/2083,0.008366479
15/02/2083,0.007946676
16/03/2083,0.008216024
16/04/2083,0.008422416
16/05/2083,0.008639582
16/06/2083,0.008875731
16/07/2083,0.009070478
16/08/2083,0.009189723
16/09/2083,0.009267424
16/10/2083,0.009351473
16/11/2083,0.009365828
16/12/2083,0.009201191
16/01/2084,0.008763829
15/02/2084,0.008320646
16/03/2084,0.008048388
16/04/2084,0.007934778
16/05/2084,0.008148273
16/06/2084,0.00837925
16/07/2084,0.008537713
16/08/2084,0.0086471215
16/09/2084,0.0086963875
16/10/2084,0.008758781
16/11/2084,0.008826129
16/12/2084,0.008843525
16/01/2085,0.008564165
15/02/2085,0.008044505
16/03/2085,0.007787803
16/04/2085,0.0077831056
16/05/2085,0.007917114
16/06/2085,0.008065921
16/07/2085,0.008212175
16/08/2085,0.008323205
16/09/2085,0.008443802
16/10/2085,0.0085396385
16/11/2085,0.008676576
16/12/2085,0.008564111
16/01/2086,0.00809756
15/02/2086,0.007989708
16/03/2086,0.008076911
16/04/2086,0.008341846
16/05/2086,0.008581862
16/06/2086,0.008777109
16/07/2086,0.00890125
16/08/2086,0.008985418
16/09/2086,0.009056488
16/10/2086,0.009105945
16/11/2086,0.009156507
16/12/2086,0.009040516
16/01/2087,0.008390125
15/02/2087,0.008043356
16/03/2087,0.007879004
16/04/2087,0.008002375
16/05/2087,0.008157593
16/06/2087,0.008333931
16/07/2087,0.008487626
16/08/2087,0.008628874
16/09/2087,0.00872727
16/10/2087,0.008785605
16/11/2087,0.008788662
16/12/2087,0.008719521
16/01/2088,0.0083051
15/02/2088,0.007923601
16/03/2088,0.007950172
16/04/2088,0.008035103
16/05/2088,0.008160859
16/06/2088,0.008348867
16/07/2088,0.008527662
16/08/2088,0.00864333
16/09/2088,0.008694216
16/10/2088,0.008731816
16/11/2088,0.008765402
16/12/2088,0.008519573
16/01/2089,0.0079477765
15/02/2089,0.007908919
16/03/2089,0.007918531
16/04/2089,0.007884558
16/05/2089,0.008041636
16/06/2089,0.00832879
16/07/2089,0.008537274
16/08/2089,0.008693411
16/09/2089,0.008795478
16/10/2089,0.008891518
16/11/2089,0.0089524975
16/12/2089,0.008979199
16/01/2090,0.008745473
15/02/2090,0.008144971
16/03/2090,0.008117638
16/04/2090,0.008191962
16/05/2090,0.008404013
16/06/2090,0.008643005
16/07/2090,0.008826034
16/08/2090,0.008926123
16/09/2090,0.0090048425
16/10/2090,0.0090586925
16/11/2090,0.0091123935
16/12/2090,0.008929245
16/01/2091,0.008319976
15/02/2091,0.007920376
16/03/2091,0.007927949
16/04/2091,0.00787286
16/05/2091,0.008022522
16/06/2091,0.008213492
16/07/2091,0.008383045
16/08/2091,0.008486766
16/09/2091,0.008543625
16/10/2091,0.00859507
16/11/2091,0.008611185
16/12/2091,0.00834029
16/01/2092,0.007824749
15/02/2092,0.0074991975
16/03/2092,0.0073988847
16/04/2092,0.007495158
16/05/2092,0.007755371
16/06/2092,0.0080073355
16/07/2092,0.008226639
16/08/2092,0.0084051145
16/09/2092,0.008510734
16/10/2092,0.008567623
16/11/2092,0.008601441
16/12/2092,0.008565087
16/01/2093,0.00781255
15/02/2093,0.0075461054
16/03/2093,0.007546811
16/04/2093,0.0076098726
16/05/2093,0.0077765966
16/06/2093,0.00802092
16/07/2093,0.008222309
16/08/2093,0.008365506
16/09/2093,0.008483637
16/10/2093,0.008569199
16/11/2093,0.008668884
16/12/2093,0.0084850015
16/01/2094,0.008030056
15/02/2094,0.0077866707
16/03/2094,0.007674409
16/04/2094,0.0077786325
16/05/2094,0.008020036
16/06/2094,0.008261807
16/07/2094,0.008442909
16/08/2094,0.0085878195
16/09/2094,0.008712638
16/10/2094,0.008787856
16/11/2094,0.008827778
16/12/2094,0.008499422
16/01/2095,0.008083271
15/02/2095,0.0078044916
16/03/2095,0.007772746
16/04/2095,0.0077869506
16/05/2095,0.007902944
16/06/2095,0.00810048
16/07/2095,0.008259474
16/08/2095,0.008368301
16/09/2095,0.008459248
16/10/2095,0.00852245
16/11/2095,0.008588605
16/12/2095,0.008189416
16/01/2096,0.007745564
15/02/2096,0.007478459
16/03/2096,0.0073529305
16/04/2096,0.0075419843
16/05/2096,0.007747595
16/06/2096,0.0079508275
16/07/2096,0.008109815
16/08/2096,0.008236951
16/09/2096,0.008348151
16/10/2096,0.008420379
16/11/2096,0.008533743
16/12/2096,0.008543694
16/01/2097,0.008046931
15/02/2097,0.0075466917
16/03/2097,0.0074599874
16/04/2097,0.0076404796
16/05/2097,0.007860818
16/06/2097,0.008143745
16/07/2097,0.008337822
16/08/2097,0.008497474
16/09/2097,0.008629585
16/10/2097,0.008738881
16/11/2097,0.008786905
16/12/2097,0.008785438
16/01/2098,0.008729223
15/02/2098,0.008522305
16/03/2098,0.008244744
16/04/2098,0.0082395375
16/05/2098,0.008366922
16/06/2098,0.0085260775
16/07/2098,0.008624051
16/08/2098,0.00870592
16/09/2098,0.008787413
16/10/2098,0.008885477
16/11/2098,0.008976694
16/12/2098,0.008915323
16/01/2099,0.00841812
15/02/2099,0.008118364
16/03/2099,0.007919885
16/04/2099,0.007926353
16/05/2099,0.008097092
16/06/2099,0.008318276
16/07/2099,0.00845144
16/08/2099,0.008566958
16/09/2099,0.008645961
16/10/2099,0.008694831
16/11/2099,0.008708702
16/12/2099,0.008531605
16/01/2100,0.008121625
15/02/2100,0.007904391
16/03/2100,0.0077943634
16/04/2100,0.00787478
16/05/2100,0.008061562
16/06/2100,0.008205015
16/07/2100,0.008355335
16/08/2100,0.008460786
16/09/2100,0.008542862
16/10/2100,0.008544855
16/11/2100,0.008538071
16/12/2100,0.008409203
