Date,Temperature
16/04/2027,12.995171
16/05/2027,13.042354
16/06/2027,13.086203
16/07/2027,13.136816
16/08/2027,13.200222
16/09/2027,13.275791
16/10/2027,13.359563
16/11/2027,13.435115
16/12/2027,13.496601
16/01/2028,13.371133
15/02/2028,13.211189
16/03/2028,13.060971
16/04/2028,13.030581
16/05/2028,13.089119
16/06/2028,13.14223
16/07/2028,13.208056
16/08/2028,13.289346
16/09/2028,13.368835
16/10/2028,13.459851
16/11/2028,13.549561
16/12/2028,13.653986
16/01/2029,13.720146
15/02/2029,13.612513
16/03/2029,13.531717
16/04/2029,13.504102
16/05/2029,13.500714
16/06/2029,13.519587
16/07/2029,13.551722
16/08/2029,13.60368
16/09/2029,13.65423
16/10/2029,13.68745
16/11/2029,13.743921
16/12/2029,13.79695
16/01/2030,13.583271
15/02/2030,13.382097
16/03/2030,13.282327
16/04/2030,13.273711
16/05/2030,13.28019
16/06/2030,13.313323
16/07/2030,13.364542
16/08/2030,13.420418
16/09/2030,13.480792
16/10/2030,13.541074
16/11/2030,13.60144
16/12/2030,13.712685
16/01/2031,13.723855
15/02/2031,13.511179
16/03/2031,13.318565
16/04/2031,13.226139
16/05/2031,13.211827
16/06/2031,13.247843
16/07/2031,13.283954
16/08/2031,13.330488
16/09/2031,13.383566
16/10/2031,13.435339
16/11/2031,13.50658
16/12/2031,13.6043625
16/01/2032,13.682486
15/02/2032,13.539519
16/03/2032,13.446064
16/04/2032,13.377059
16/05/2032,13.378857
16/06/2032,13.39107
16/07/2032,13.408726
16/08/2032,13.427814
16/09/2032,13.463073
16/10/2032,13.505337
16/11/2032,13.544868
16/12/2032,13.597407
16/01/2033,13.651549
15/02/2033,13.629841
16/03/2033,13.62818
16/04/2033,13.60867
16/05/2033,13.602362
16/06/2033,13.636868
16/07/2033,13.682805
16/08/2033,13.735666
16/09/2033,13.7727
16/10/2033,13.817143
16/11/2033,13.873599
16/12/2033,13.899289
16/01/2034,13.799185
15/02/2034,13.672241
16/03/2034,13.553464
16/04/2034,13.5479
16/05/2034,13.592796
16/06/2034,13.642235
16/07/2034,13.683617
16/08/2034,13.735654
16/09/2034,13.787241
16/10/2034,13.844626
16/11/2034,13.9239235
16/12/2034,14.039106
16/01/2035,14.065883
15/02/2035,13.984197
16/03/2035,13.848833
16/04/2035,13.779546
16/05/2035,13.787939
16/06/2035,13.8127365
16/07/2035,13.837746
16/08/2035,13.872417
16/09/2035,13.916801
16/10/2035,13.968515
16/11/2035,14.032362
16/12/2035,14.070305
16/01/2036,13.942954
15/02/2036,13.698117
16/03/2036,13.611083
16/04/2036,13.569635
16/05/2036,13.562722
16/06/2036,13.568228
16/07/2036,13.580045
16/08/2036,13.598719
16/09/2036,13.619694
16/10/2036,13.650081
16/11/2036,13.700863
16/12/2036,13.752834
16/01/2037,13.640628
15/02/2037,13.429274
16/03/2037,13.34201
16/04/2037,13.337019
16/05/2037,13.360505
16/06/2037,13.395452
16/07/2037,13.434783
16/08/2037,13.489375
16/09/2037,13.548346
16/10/2037,13.60985
16/11/2037,13.678589
16/12/2037,13.760449
16/01/2038,13.77399
15/02/2038,13.62899
16/03/2038,13.576278
16/04/2038,13.571609
16/05/2038,13.589336
16/06/2038,13.626765
16/07/2038,13.675045
16/08/2038,13.723926
16/09/2038,13.775274
16/10/2038,13.829248
16/11/2038,13.907837
16/12/2038,13.977636
16/01/2039,13.877024
15/02/2039,13.64154
16/03/2039,13.486536
16/04/2039,13.391518
16/05/2039,13.404162
16/06/2039,13.443578
16/07/2039,13.485926
16/08/2039,13.53823
16/09/2039,13.605882
16/10/2039,13.670052
16/11/2039,13.7524805
16/12/2039,13.853307
16/01/2040,13.8899
15/02/2040,13.847316
16/03/2040,13.8153715
16/04/2040,13.739494
16/05/2040,13.732974
16/06/2040,13.779091
16/07/2040,13.845318
16/08/2040,13.915824
16/09/2040,13.986386
16/10/2040,14.047092
16/11/2040,14.116035
16/12/2040,14.1659355
16/01/2041,14.024629
15/02/2041,13.9003725
16/03/2041,13.736516
16/04/2041,13.691719
16/05/2041,13.709465
16/06/2041,13.764894
16/07/2041,13.836626
16/08/2041,13.919158
16/09/2041,14.002463
16/10/2041,14.093087
16/11/2041,14.210972
16/12/2041,14.367688
16/01/2042,14.328072
15/02/2042,14.119734
16/03/2042,13.96102
16/04/2042,13.874509
16/05/2042,13.871367
16/06/2042,13.875877
16/07/2042,13.885063
16/08/2042,13.909807
16/09/2042,13.955209
16/10/2042,14.01705
16/11/2042,14.123011
16/12/2042,14.2137375
16/01/2043,14.19333
15/02/2043,14.151272
16/03/2043,14.045077
16/04/2043,13.937181
16/05/2043,13.931694
16/06/2043,13.957158
16/07/2043,13.994612
16/08/2043,14.018566
16/09/2043,14.040083
16/10/2043,14.067341
16/11/2043,14.088498
16/12/2043,14.050113
16/01/2044,13.953355
15/02/2044,13.746718
16/03/2044,13.615203
16/04/2044,13.5431
16/05/2044,13.564021
16/06/2044,13.582041
16/07/2044,13.582759
16/08/2044,13.586535
16/09/2044,13.598908
16/10/2044,13.617107
16/11/2044,13.6651535
16/12/2044,13.680828
16/01/2045,13.425689
15/02/2045,13.224346
16/03/2045,13.118749
16/04/2045,13.104017
16/05/2045,13.122108
16/06/2045,13.150757
16/07/2045,13.174818
16/08/2045,13.215259
16/09/2045,13.273918
16/10/2045,13.3466
16/11/2045,13.45426
16/12/2045,13.568679
16/01/2046,13.553789
15/02/2046,13.439221
16/03/2046,13.282949
16/04/2046,13.213252
16/05/2046,13.186317
16/06/2046,13.201435
16/07/2046,13.2194605
16/08/2046,13.25211
16/09/2046,13.290044
16/10/2046,13.325688
16/11/2046,13.379733
16/12/2046,13.450953
16/01/2047,13.407269
15/02/2047,13.417773
16/03/2047,13.420009
16/04/2047,13.373749
16/05/2047,13.364154
16/06/2047,13.383881
16/07/2047,13.410187
16/08/2047,13.448595
16/09/2047,13.492436
16/10/2047,13.522059
16/11/2047,13.544572
16/12/2047,13.593018
16/01/2048,13.426373
15/02/2048,13.291867
16/03/2048,13.237314
16/04/2048,13.252859
16/05/2048,13.272168
16/06/2048,13.297682
16/07/2048,13.320147
16/08/2048,13.350539
16/09/2048,13.392086
16/10/2048,13.440854
16/11/2048,13.487249
16/12/2048,13.531974
16/01/2049,13.546923
15/02/2049,13.454015
16/03/2049,13.300149
16/04/2049,13.303306
16/05/2049,13.321972
16/06/2049,13.347788
16/07/2049,13.38534
16/08/2049,13.434812
16/09/2049,13.499311
16/10/2049,13.556035
16/11/2049,13.636898
16/12/2049,13.715265
16/01/2050,13.699804
15/02/2050,13.652469
16/03/2050,13.509873
16/04/2050,13.474505
16/05/2050,13.507688
16/06/2050,13.548141
16/07/2050,13.596035
16/08/2050,13.647905
16/09/2050,13.71412
16/10/2050,13.787875
16/11/2050,13.858861
16/12/2050,13.938474
16/01/2051,13.88698
15/02/2051,13.717385
16/03/2051,13.621834
16/04/2051,13.529904
16/05/2051,13.5401535
16/06/2051,13.5688305
16/07/2051,13.589025
16/08/2051,13.624201
16/09/2051,13.676619
16/10/2051,13.732645
16/11/2051,13.780388
16/12/2051,13.847974
16/01/2052,13.904316
15/02/2052,13.731589
16/03/2052,13.536312
16/04/2052,13.4550295
16/05/2052,13.423707
16/06/2052,13.430309
16/07/2052,13.449533
16/08/2052,13.488867
16/09/2052,13.539036
16/10/2052,13.590542
16/11/2052,13.648767
16/12/2052,13.662731
16/01/2053,13.623504
15/02/2053,13.464802
16/03/2053,13.401386
16/04/2053,13.42246
16/05/2053,13.444889
16/06/2053,13.462144
16/07/2053,13.484915
16/08/2053,13.521069
16/09/2053,13.569834
16/10/2053,13.625537
16/11/2053,13.68294
16/12/2053,13.754839
16/01/2054,13.666399
15/02/2054,13.604526
16/03/2054,13.608123
16/04/2054,13.586992
16/05/2054,13.597893
16/06/2054,13.639556
16/07/2054,13.691511
16/08/2054,13.753692
16/09/2054,13.819352
16/10/2054,13.877271
16/11/2054,13.925366
16/12/2054,13.945983
16/01/2055,13.893826
15/02/2055,13.909293
16/03/2055,13.906031
16/04/2055,13.89423
16/05/2055,13.861493
16/06/2055,13.895151
16/07/2055,13.956845
16/08/2055,14.029989
16/09/2055,14.106892
16/10/2055,14.182108
16/11/2055,14.260889
16/12/2055,14.372207
16/01/2056,14.339344
15/02/2056,14.2103195
16/03/2056,14.142229
16/04/2056,14.117108
16/05/2056,14.100428
16/06/2056,14.09524
16/07/2056,14.098935
16/08/2056,14.123513
16/09/2056,14.158984
16/10/2056,14.207903
16/11/2056,14.274946
16/12/2056,14.32643
16/01/2057,14.285664
15/02/2057,14.189456
16/03/2057,14.030281
16/04/2057,14.014102
16/05/2057,14.01878
16/06/2057,14.039111
16/07/2057,14.058194
16/08/2057,14.087366
16/09/2057,14.12497
16/10/2057,14.161821
16/11/2057,14.19063
16/12/2057,14.228965
16/01/2058,14.068389
15/02/2058,13.8812065
16/03/2058,13.701363
16/04/2058,13.663218
16/05/2058,13.649045
16/06/2058,13.665398
16/07/2058,13.691358
16/08/2058,13.720334
16/09/2058,13.763616
16/10/2058,13.816425
16/11/2058,13.89571
16/12/2058,13.982649
16/01/2059,13.9254055
15/02/2059,13.852234
16/03/2059,13.776004
16/04/2059,13.76127
16/05/2059,13.788303
16/06/2059,13.814976
16/07/2059,13.86002
16/08/2059,13.917279
16/09/2059,13.984583
16/10/2059,14.056733
16/11/2059,14.133474
16/12/2059,14.200581
16/01/2060,14.070169
15/02/2060,13.987683
16/03/2060,13.996016
16/04/2060,13.997024
16/05/2060,14.016991
16/06/2060,14.044978
16/07/2060,14.072937
16/08/2060,14.105503
16/09/2060,14.136858
16/10/2060,14.176632
16/11/2060,14.202646
16/12/2060,14.222228
16/01/2061,13.99268
15/02/2061,13.832958
16/03/2061,13.756281
16/04/2061,13.695712
16/05/2061,13.699868
16/06/2061,13.708549
16/07/2061,13.71923
16/08/2061,13.754778
16/09/2061,13.806021
16/10/2061,13.862204
16/11/2061,13.918444
16/12/2061,13.934585
16/01/2062,13.78353
15/02/2062,13.654621
16/03/2062,13.546931
16/04/2062,13.519644
16/05/2062,13.527927
16/06/2062,13.549277
16/07/2062,13.582006
16/08/2062,13.632952
16/09/2062,13.703747
16/10/2062,13.782766
16/11/2062,13.8796215
16/12/2062,13.961427
16/01/2063,13.816845
15/02/2063,13.619238
16/03/2063,13.462346
16/04/2063,13.3671
16/05/2063,13.29874
16/06/2063,13.305403
16/07/2063,13.331071
16/08/2063,13.357441
16/09/2063,13.394132
16/10/2063,13.431062
16/11/2063,13.481692
16/12/2063,13.583366
16/01/2064,13.612197
15/02/2064,13.621668
16/03/2064,13.560661
16/04/2064,13.493963
16/05/2064,13.478337
16/06/2064,13.495204
16/07/2064,13.521345
16/08/2064,13.564297
16/09/2064,13.623907
16/10/2064,13.696397
16/11/2064,13.786934
16/12/2064,13.867411
16/01/2065,13.916279
15/02/2065,13.8669
16/03/2065,13.775098
16/04/2065,13.78322
16/05/2065,13.818206
16/06/2065,13.856237
16/07/2065,13.889904
16/08/2065,13.929265
16/09/2065,13.967598
16/10/2065,14.021458
16/11/2065,14.084077
16/12/2065,14.191425
16/01/2066,14.229004
15/02/2066,14.183235
16/03/2066,14.177987
16/04/2066,14.194432
16/05/2066,14.204612
16/06/2066,14.230969
16/07/2066,14.262774
16/08/2066,14.311636
16/09/2066,14.375946
16/10/2066,14.449773
16/11/2066,14.520657
16/12/2066,14.55575
16/01/2067,14.448252
15/02/2067,14.347806
16/03/2067,14.213497
16/04/2067,14.1954
16/05/2067,14.192998
16/06/2067,14.20053
16/07/2067,14.226548
16/08/2067,14.287518
16/09/2067,14.359519
16/10/2067,14.440534
16/11/2067,14.509382
16/12/2067,14.589148
16/01/2068,14.663606
15/02/2068,14.524727
16/03/2068,14.419775
16/04/2068,14.361868
16/05/2068,14.371714
16/06/2068,14.404583
16/07/2068,14.450764
16/08/2068,14.520908
16/09/2068,14.5998535
16/10/2068,14.669642
16/11/2068,14.739372
16/12/2068,14.783012
16/01/2069,14.7158785
15/02/2069,14.560007
16/03/2069,14.468215
16/04/2069,14.470332
16/05/2069,14.463758
16/06/2069,14.482525
16/07/2069,14.496417
16/08/2069,14.532102
16/09/2069,14.589263
16/10/2069,14.635088
16/11/2069,14.676192
16/12/2069,14.728569
16/01/2070,14.665408
15/02/2070,14.43246
16/03/2070,14.345938
16/04/2070,14.3500395
16/05/2070,14.362777
16/06/2070,14.370352
16/07/2070,14.410713
16/08/2070,14.490461
16/09/2070,14.576355
16/10/2070,14.633623
16/11/2070,14.683164
16/12/2070,14.740174
16/01/2071,14.796431
15/02/2071,14.737722
16/03/2071,14.64668
16/04/2071,14.635726
16/05/2071,14.665127
16/06/2071,14.70092
16/07/2071,14.743486
16/08/2071,14.808305
16/09/2071,14.881435
16/10/2071,14.947965
16/11/2071,15.029445
16/12/2071,15.145862
16/01/2072,15.122009
15/02/2072,14.9081335
16/03/2072,14.735591
16/04/2072,14.661033
16/05/2072,14.677927
16/06/2072,14.697034
16/07/2072,14.72008
16/08/2072,14.763633
16/09/2072,14.829029
16/10/2072,14.901824
16/11/2072,14.990918
16/12/2072,15.073643
16/01/2073,15.011025
15/02/2073,14.792612
16/03/2073,14.718598
16/04/2073,14.72019
16/05/2073,14.765399
16/06/2073,14.814203
16/07/2073,14.847313
16/08/2073,14.867051
16/09/2073,14.892962
16/10/2073,14.935543
16/11/2073,15.005774
16/12/2073,14.990687
16/01/2074,14.829338
15/02/2074,14.671662
16/03/2074,14.610012
16/04/2074,14.629995
16/05/2074,14.649614
16/06/2074,14.687256
16/07/2074,14.735037
16/08/2074,14.791449
16/09/2074,14.858503
16/10/2074,14.922311
16/11/2074,14.981479
16/12/2074,15.087402
16/01/2075,15.193574
15/02/2075,15.10812
16/03/2075,15.065542
16/04/2075,15.077878
16/05/2075,15.091172
16/06/2075,15.103877
16/07/2075,15.101653
16/08/2075,15.109195
16/09/2075,15.132055
16/10/2075,15.174543
16/11/2075,15.230805
16/12/2075,15.303553
16/01/2076,15.286316
15/02/2076,14.972191
16/03/2076,14.661277
16/04/2076,14.612654
16/05/2076,14.622396
16/06/2076,14.625188
16/07/2076,14.646436
16/08/2076,14.677808
16/09/2076,14.70974
16/10/2076,14.7355
16/11/2076,14.768515
16/12/2076,14.805441
16/01/2077,14.7202835
15/02/2077,14.49864
16/03/2077,14.337346
16/04/2077,14.270359
16/05/2077,14.264534
16/06/2077,14.283771
16/07/2077,14.303234
16/08/2077,14.334203
16/09/2077,14.369537
16/10/2077,14.423465
16/11/2077,14.484583
16/12/2077,14.5779
16/01/2078,14.576267
15/02/2078,14.436781
16/03/2078,14.25292
16/04/2078,14.241171
16/05/2078,14.255008
16/06/2078,14.28249
16/07/2078,14.316842
16/08/2078,14.361809
16/09/2078,14.398884
16/10/2078,14.440376
16/11/2078,14.476035
16/12/2078,14.533953
16/01/2079,14.507898
15/02/2079,14.3900795
16/03/2079,14.311602
16/04/2079,14.213619
16/05/2079,14.22206
16/06/2079,14.216744
16/07/2079,14.209043
16/08/2079,14.238491
16/09/2079,14.29667
16/10/2079,14.373809
16/11/2079,14.471505
16/12/2079,14.570876
16/01/2080,14.670667
15/02/2080,14.751296
16/03/2080,14.660291
16/04/2080,14.628437
16/05/2080,14.648435
16/06/2080,14.6831665
16/07/2080,14.730885
16/08/2080,14.785635
16/09/2080,14.841763
16/10/2080,14.890233
16/11/2080,14.957222
16/12/2080,15.020633
16/01/2081,14.952544
15/02/2081,14.817231
16/03/2081,14.674917
16/04/2081,14.642504
16/05/2081,14.671719
16/06/2081,14.691362
16/07/2081,14.722897
16/08/2081,14.764544
16/09/2081,14.811249
16/10/2081,14.85018
16/11/2081,14.885848
16/12/2081,14.899074
16/01/2082,14.751229
15/02/2082,14.652796
16/03/2082,14.531177
16/04/2082,14.538601
16/05/2082,14.553514
16/06/2082,14.574144
16/07/2082,14.601877
16/08/2082,14.638137
16/09/2082,14.67311
16/10/2082,14.70552
16/11/2082,14.747031
16/12/2082,14.804017
16/01/2083,14.871927
15/02/2083,14.804452
16/03/2083,14.72627
16/04/2083,14.668144
16/05/2083,14.679063
16/06/2083,14.708256
16/07/2083,14.750938
16/08/2083,14.804954
16/09/2083,14.856341
16/10/2083,14.912417
16/11/2083,14.970745
16/12/2083,15.040132
16/01/2084,15.104458
15/02/2084,15.094173
16/03/2084,15.031508
16/04/2084,14.943198
16/05/2084,14.89697
16/06/2084,14.865149
16/07/2084,14.82764
16/08/2084,14.819598
16/09/2084,14.840867
16/10/2084,14.883681
16/11/2084,14.942597
16/12/2084,14.92949
16/01/2085,14.777818
15/02/2085,14.603228
16/03/2085,14.490327
16/04/2085,14.454834
16/05/2085,14.430829
16/06/2085,14.424016
16/07/2085,14.413677
16/08/2085,14.417267
16/09/2085,14.434863
16/10/2085,14.454563
16/11/2085,14.488672
16/12/2085,14.532102
16/01/2086,14.564718
15/02/2086,14.370851
16/03/2086,14.235413
16/04/2086,14.16921
16/05/2086,14.155291
16/06/2086,14.1554985
16/07/2086,14.165571
16/08/2086,14.201426
16/09/2086,14.258409
16/10/2086,14.318345
16/11/2086,14.377584
16/12/2086,14.434761
16/01/2087,14.491291
15/02/2087,14.310757
16/03/2087,14.184277
16/04/2087,14.155662
16/05/2087,14.161413
16/06/2087,14.169111
16/07/2087,14.1751795
16/08/2087,14.1983
16/09/2087,14.234932
16/10/2087,14.284968
16/11/2087,14.335901
16/12/2087,14.422533
16/01/2088,14.469861
15/02/2088,14.351026
16/03/2088,14.162926
16/04/2088,14.110664
16/05/2088,14.098096
16/06/2088,14.10622
16/07/2088,14.133916
16/08/2088,14.165847
16/09/2088,14.195007
16/10/2088,14.227125
16/11/2088,14.283975
16/12/2088,14.343781
16/01/2089,14.368269
15/02/2089,14.354806
16/03/2089,14.331448
16/04/2089,14.290469
16/05/2089,14.292749
16/06/2089,14.330867
16/07/2089,14.385235
16/08/2089,14.44527
16/09/2089,14.5105715
16/10/2089,14.573452
16/11/2089,14.637783
16/12/2089,14.690359
16/01/2090,14.552976
15/02/2090,14.412023
16/03/2090,14.290249
16/04/2090,14.208671
16/05/2090,14.237415
16/06/2090,14.266997
16/07/2090,14.287472
16/08/2090,14.309016
16/09/2090,14.340734
16/10/2090,14.380399
16/11/2090,14.430977
16/12/2090,14.46411
16/01/2091,14.446799
15/02/2091,14.39196
16/03/2091,14.293258
16/04/2091,14.28289
16/05/2091,14.298816
16/06/2091,14.337668
16/07/2091,14.398098
16/08/2091,14.487155
16/09/2091,14.58036
16/10/2091,14.679157
16/11/2091,14.756609
16/12/2091,14.866413
16/01/2092,14.899937
15/02/2092,14.826609
16/03/2092,14.804013
16/04/2092,14.699501
16/05/2092,14.709711
16/06/2092,14.733371
16/07/2092,14.757756
16/08/2092,14.800152
16/09/2092,14.865542
16/10/2092,14.962324
16/11/2092,15.047133
16/12/2092,15.125564
16/01/2093,15.106079
15/02/2093,14.849614
16/03/2093,14.622368
16/04/2093,14.589587
16/05/2093,14.60637
16/06/2093,14.6324215
16/07/2093,14.667954
16/08/2093,14.704944
16/09/2093,14.752927
16/10/2093,14.802759
16/11/2093,14.853069
16/12/2093,14.928824
16/01/2094,15.025735
15/02/2094,15.027975
16/03/2094,14.896411
16/04/2094,14.832297
16/05/2094,14.838772
16/06/2094,14.871059
16/07/2094,14.920782
16/08/2094,14.975097
16/09/2094,15.040971
16/10/2094,15.091887
16/11/2094,15.1240225
16/12/2094,15.169629
16/01/2095,15.196455
15/02/2095,15.133945
16/03/2095,15.061026
16/04/2095,14.953948
16/05/2095,14.975846
16/06/2095,14.984902
16/07/2095,15.008253
16/08/2095,15.045671
16/09/2095,15.091959
16/10/2095,15.143829
16/11/2095,15.192373
16/12/2095,15.240552
16/01/2096,15.164969
15/02/2096,14.988548
16/03/2096,14.8312845
16/04/2096,14.780159
16/05/2096,14.798518
16/06/2096,14.8144
16/07/2096,14.833574
16/08/2096,14.869357
16/09/2096,14.91582
16/10/2096,14.959089
16/11/2096,15.01916
16/12/2096,15.104522
16/01/2097,15.054683
15/02/2097,14.903626
16/03/2097,14.762263
16/04/2097,14.768728
16/05/2097,14.797651
16/06/2097,14.829015
16/07/2097,14.86874
16/08/2097,14.9193325
16/09/2097,14.965237
16/10/2097,15.012005
16/11/2097,15.061345
16/12/2097,15.127019
16/01/2098,15.170188
15/02/2098,15.058225
16/03/2098,14.826397
16/04/2098,14.738672
16/05/2098,14.729064
16/06/2098,14.737615
16/07/2098,14.745579
16/08/2098,14.759883
16/09/2098,14.779957
16/10/2098,14.79874
16/11/2098,14.827231
16/12/2098,14.87925
16/01/2099,14.793414
15/02/2099,14.607683
16/03/2099,14.526711
16/04/2099,14.510403
16/05/2099,14.510336
16/06/2099,14.546626
16/07/2099,14.590241
16/08/2099,14.649253
16/09/2099,14.711054
16/10/2099,14.7711735
16/11/2099,14.832605
16/12/2099,14.891875
16/01/2100,14.839753
15/02/2100,14.598662
16/03/2100,14.425786
16/04/2100,14.432922
16/05/2100,14.451785
16/06/2100,14.462373
16/07/2100,14.486421
16/08/2100,14.527226
16/09/2100,14.582585
16/10/2100,14.6490555
16/11/2100,14.719497
16/12/2100,14.777685
