Date,Oxygen
16/03/2030,0.24041215
16/04/2030,0.23885556
16/05/2030,0.2367313
16/06/2030,0.23493502
16/07/2030,0.23372696
16/08/2030,0.23308212
16/09/2030,0.23252697
16/10/2030,0.23200336
16/11/2030,0.23173939
16/12/2030,0.23242237
16/01/2031,0.23670971
15/02/2031,0.24301685
16/03/2031,0.24614525
16/04/2031,0.24602741
16/05/2031,0.24473599
16/06/2031,0.24241187
16/07/2031,0.24052879
16/08/2031,0.23902328
16/09/2031,0.23767613
16/10/2031,0.23636632
16/11/2031,0.23520614
16/12/2031,0.23472847
16/01/2032,0.23665592
15/02/2032,0.24325411
16/03/2032,0.24557045
16/04/2032,0.24624117
16/05/2032,0.24401905
16/06/2032,0.24194893
16/07/2032,0.24023153
16/08/2032,0.23881225
16/09/2032,0.23750278
16/10/2032,0.23591907
16/11/2032,0.23446526
16/12/2032,0.23399991
16/01/2033,0.2361923
15/02/2033,0.23747872
16/03/2033,0.24015637
16/04/2033,0.24358962
16/05/2033,0.24171965
16/06/2033,0.23927227
16/07/2033,0.2374769
16/08/2033,0.23612052
16/09/2033,0.23501593
16/10/2033,0.23417698
16/11/2033,0.23360974
16/12/2033,0.23484898
16/01/2034,0.24040094
15/02/2034,0.24594738
16/03/2034,0.24626556
16/04/2034,0.24417229
16/05/2034,0.24220024
16/06/2034,0.24039003
16/07/2034,0.23899727
16/08/2034,0.23787029
16/09/2034,0.23705775
16/10/2034,0.23637801
16/11/2034,0.23543671
16/12/2034,0.23575519
16/01/2035,0.24029611
15/02/2035,0.24498695
16/03/2035,0.2478924
16/04/2035,0.24698421
16/05/2035,0.24460508
16/06/2035,0.24215546
16/07/2035,0.24015981
16/08/2035,0.23864856
16/09/2035,0.23729923
16/10/2035,0.23592453
16/11/2035,0.23457679
16/12/2035,0.23438732
16/01/2036,0.23814636
15/02/2036,0.2441394
16/03/2036,0.24608591
16/04/2036,0.24456364
16/05/2036,0.24162899
16/06/2036,0.23916492
16/07/2036,0.23702995
16/08/2036,0.23526213
16/09/2036,0.23388025
16/10/2036,0.23274484
16/11/2036,0.23204525
16/12/2036,0.23268884
16/01/2037,0.23842812
15/02/2037,0.24393272
16/03/2037,0.24736768
16/04/2037,0.24705476
16/05/2037,0.24424165
16/06/2037,0.24091919
16/07/2037,0.23844025
16/08/2037,0.2364824
16/09/2037,0.23488438
16/10/2037,0.23362297
16/11/2037,0.23241985
16/12/2037,0.2324261
16/01/2038,0.2374254
15/02/2038,0.24270943
16/03/2038,0.24493961
16/04/2038,0.24400404
16/05/2038,0.2413039
16/06/2038,0.23875143
16/07/2038,0.23683247
16/08/2038,0.23521145
16/09/2038,0.23375612
16/10/2038,0.23217751
16/11/2038,0.23088436
16/12/2038,0.23247628
16/01/2039,0.23566715
15/02/2039,0.24016784
16/03/2039,0.24217579
16/04/2039,0.24221353
16/05/2039,0.24005947
16/06/2039,0.23741464
16/07/2039,0.23530535
16/08/2039,0.23363486
16/09/2039,0.2322736
16/10/2039,0.23112613
16/11/2039,0.23007801
16/12/2039,0.22998403
16/01/2040,0.23340915
15/02/2040,0.23864138
16/03/2040,0.24086449
16/04/2040,0.24043442
16/05/2040,0.23882228
16/06/2040,0.23654543
16/07/2040,0.23476048
16/08/2040,0.23328678
16/09/2040,0.23206371
16/10/2040,0.23098877
16/11/2040,0.23022717
16/12/2040,0.23096436
16/01/2041,0.2358818
15/02/2041,0.24223648
16/03/2041,0.24429573
16/04/2041,0.24304728
16/05/2041,0.24129015
16/06/2041,0.23933831
16/07/2041,0.23791924
16/08/2041,0.23683052
16/09/2041,0.23598744
16/10/2041,0.23551716
16/11/2041,0.23507279
16/12/2041,0.23532906
16/01/2042,0.23765324
15/02/2042,0.24111825
16/03/2042,0.24289276
16/04/2042,0.2431168
16/05/2042,0.2410973
16/06/2042,0.2394297
16/07/2042,0.23814982
16/08/2042,0.23731852
16/09/2042,0.236675
16/10/2042,0.23613968
16/11/2042,0.23576428
16/12/2042,0.23500393
16/01/2043,0.23609951
15/02/2043,0.24105099
16/03/2043,0.24439104
16/04/2043,0.24483383
16/05/2043,0.24276155
16/06/2043,0.24088174
16/07/2043,0.2394617
16/08/2043,0.23832853
16/09/2043,0.23746148
16/10/2043,0.23670158
16/11/2043,0.23593311
16/12/2043,0.23605843
16/01/2044,0.23816866
15/02/2044,0.2407462
16/03/2044,0.24335104
16/04/2044,0.24189083
16/05/2044,0.2400476
16/06/2044,0.23843126
16/07/2044,0.2372455
16/08/2044,0.23638801
16/09/2044,0.23579338
16/10/2044,0.23521748
16/11/2044,0.23464127
16/12/2044,0.23576832
16/01/2045,0.24006501
15/02/2045,0.24337572
16/03/2045,0.24590267
16/04/2045,0.24558403
16/05/2045,0.24287593
16/06/2045,0.24090351
16/07/2045,0.23946911
16/08/2045,0.23839816
16/09/2045,0.23751816
16/10/2045,0.23674506
16/11/2045,0.23597592
16/12/2045,0.23695202
16/01/2046,0.24104767
15/02/2046,0.24422966
16/03/2046,0.24576044
16/04/2046,0.24568371
16/05/2046,0.24388482
16/06/2046,0.24238628
16/07/2046,0.24078411
16/08/2046,0.23961236
16/09/2046,0.2386312
16/10/2046,0.23774098
16/11/2046,0.236833
16/12/2046,0.2360764
16/01/2047,0.239249
15/02/2047,0.24259247
16/03/2047,0.24344054
16/04/2047,0.24231373
16/05/2047,0.23981744
16/06/2047,0.23790568
16/07/2047,0.2363134
16/08/2047,0.23511654
16/09/2047,0.23412243
16/10/2047,0.23326793
16/11/2047,0.23254381
16/12/2047,0.23298007
16/01/2048,0.236735
15/02/2048,0.24092686
16/03/2048,0.24428369
16/04/2048,0.24419296
16/05/2048,0.24205391
16/06/2048,0.24013788
16/07/2048,0.23854601
16/08/2048,0.23737106
16/09/2048,0.23636864
16/10/2048,0.23535179
16/11/2048,0.23418583
16/12/2048,0.23333524
16/01/2049,0.23399635
15/02/2049,0.23749834
16/03/2049,0.23932245
16/04/2049,0.23862432
16/05/2049,0.23614734
16/06/2049,0.23420173
16/07/2049,0.23262356
16/08/2049,0.23135597
16/09/2049,0.23044041
16/10/2049,0.22975875
16/11/2049,0.2294122
16/12/2049,0.22975427
16/01/2050,0.23579289
15/02/2050,0.24097328
16/03/2050,0.24260765
16/04/2050,0.24147958
16/05/2050,0.23948322
16/06/2050,0.23757973
16/07/2050,0.23620753
16/08/2050,0.23523602
16/09/2050,0.23440826
16/10/2050,0.23372193
16/11/2050,0.2331308
16/12/2050,0.23313889
16/01/2051,0.23694625
15/02/2051,0.24348523
16/03/2051,0.24528046
16/04/2051,0.24369144
16/05/2051,0.24180134
16/06/2051,0.23956624
16/07/2051,0.23801355
16/08/2051,0.23685074
16/09/2051,0.2360841
16/10/2051,0.23546341
16/11/2051,0.23490477
16/12/2051,0.23466356
16/01/2052,0.2358157
15/02/2052,0.24023598
16/03/2052,0.24111053
16/04/2052,0.2394181
16/05/2052,0.23773995
16/06/2052,0.23633921
16/07/2052,0.23523821
16/08/2052,0.23439623
16/09/2052,0.23362759
16/10/2052,0.23300701
16/11/2052,0.2326178
16/12/2052,0.23275997
16/01/2053,0.23897517
15/02/2053,0.24418904
16/03/2053,0.24552223
16/04/2053,0.24426475
16/05/2053,0.24207215
16/06/2053,0.23992519
16/07/2053,0.23819473
16/08/2053,0.23678768
16/09/2053,0.23561096
16/10/2053,0.23457679
16/11/2053,0.23361419
16/12/2053,0.23354535
16/01/2054,0.23727416
15/02/2054,0.24239327
16/03/2054,0.24525961
16/04/2054,0.24559253
16/05/2054,0.2432766
16/06/2054,0.24120946
16/07/2054,0.23940037
16/08/2054,0.238089
16/09/2054,0.23717554
16/10/2054,0.23624782
16/11/2054,0.2353076
16/12/2054,0.23463085
16/01/2055,0.23550117
15/02/2055,0.23763336
16/03/2055,0.24185376
16/04/2055,0.24276616
16/05/2055,0.24088356
16/06/2055,0.23910666
16/07/2055,0.23776822
16/08/2055,0.23674317
16/09/2055,0.23581156
16/10/2055,0.23504475
16/11/2055,0.23439735
16/12/2055,0.23478195
16/01/2056,0.23602627
15/02/2056,0.2407958
16/03/2056,0.24387096
16/04/2056,0.24404061
16/05/2056,0.24186784
16/06/2056,0.24013908
16/07/2056,0.2388255
16/08/2056,0.23792033
16/09/2056,0.23723198
16/10/2056,0.23659378
16/11/2056,0.23601627
16/12/2056,0.23609443
16/01/2057,0.23839551
15/02/2057,0.24103817
16/03/2057,0.2429932
16/04/2057,0.24120711
16/05/2057,0.23916587
16/06/2057,0.23748052
16/07/2057,0.23635517
16/08/2057,0.2354903
16/09/2057,0.23484464
16/10/2057,0.23439768
16/11/2057,0.23368534
16/12/2057,0.23455484
16/01/2058,0.23722984
15/02/2058,0.24003002
16/03/2058,0.24148163
16/04/2058,0.2405743
16/05/2058,0.23942527
16/06/2058,0.23779523
16/07/2058,0.23650448
16/08/2058,0.23562759
16/09/2058,0.23501804
16/10/2058,0.23424484
16/11/2058,0.2333756
16/12/2058,0.23314515
16/01/2059,0.2367432
15/02/2059,0.24100728
16/03/2059,0.24314418
16/04/2059,0.24155322
16/05/2059,0.23933594
16/06/2059,0.23737098
16/07/2059,0.23559293
16/08/2059,0.23413646
16/09/2059,0.23287424
16/10/2059,0.23182942
16/11/2059,0.23087817
16/12/2059,0.23058219
16/01/2060,0.23327114
15/02/2060,0.23885722
16/03/2060,0.2403337
16/04/2060,0.24030006
16/05/2060,0.23841912
16/06/2060,0.23655716
16/07/2060,0.23492943
16/08/2060,0.23361939
16/09/2060,0.23269321
16/10/2060,0.23190327
16/11/2060,0.23158176
16/12/2060,0.2317422
16/01/2061,0.23577061
15/02/2061,0.23947921
16/03/2061,0.24154614
16/04/2061,0.24266563
16/05/2061,0.2411969
16/06/2061,0.23901331
16/07/2061,0.23739012
16/08/2061,0.23621373
16/09/2061,0.23528945
16/10/2061,0.23453422
16/11/2061,0.23386528
16/12/2061,0.23455982
16/01/2062,0.23784052
15/02/2062,0.24065404
16/03/2062,0.2432381
16/04/2062,0.24296463
16/05/2062,0.24084172
16/06/2062,0.23844604
16/07/2062,0.23669499
16/08/2062,0.23542942
16/09/2062,0.23456214
16/10/2062,0.23392144
16/11/2062,0.23328155
16/12/2062,0.23277216
16/01/2063,0.23390299
15/02/2063,0.2372615
16/03/2063,0.24030319
16/04/2063,0.23926185
16/05/2063,0.2378409
16/06/2063,0.23634392
16/07/2063,0.23529266
16/08/2063,0.23443985
16/09/2063,0.23369478
16/10/2063,0.23300037
16/11/2063,0.23237047
16/12/2063,0.23198412
16/01/2064,0.23512241
15/02/2064,0.23886204
16/03/2064,0.24131578
16/04/2064,0.24077587
16/05/2064,0.23848411
16/06/2064,0.23686
16/07/2064,0.23559685
16/08/2064,0.23474869
16/09/2064,0.23406099
16/10/2064,0.23343186
16/11/2064,0.23297958
16/12/2064,0.23330192
16/01/2065,0.2362181
15/02/2065,0.24210519
16/03/2065,0.24528205
16/04/2065,0.24584432
16/05/2065,0.24389383
16/06/2065,0.241836
16/07/2065,0.2403084
16/08/2065,0.23926972
16/09/2065,0.23853289
16/10/2065,0.23795673
16/11/2065,0.23734687
16/12/2065,0.23679867
16/01/2066,0.24005555
15/02/2066,0.2464888
16/03/2066,0.24944907
16/04/2066,0.24891622
16/05/2066,0.2465688
16/06/2066,0.24464203
16/07/2066,0.24308006
16/08/2066,0.24179344
16/09/2066,0.24067695
16/10/2066,0.2396775
16/11/2066,0.23872676
16/12/2066,0.2383922
16/01/2067,0.23868988
15/02/2067,0.2424527
16/03/2067,0.24525456
16/04/2067,0.24403074
16/05/2067,0.24218811
16/06/2067,0.2406174
16/07/2067,0.23939072
16/08/2067,0.23839323
16/09/2067,0.23765212
16/10/2067,0.2371661
16/11/2067,0.2368981
16/12/2067,0.23633203
16/01/2068,0.2366106
15/02/2068,0.23965679
16/03/2068,0.24235243
16/04/2068,0.2427385
16/05/2068,0.24136932
16/06/2068,0.24008818
16/07/2068,0.23926014
16/08/2068,0.23876703
16/09/2068,0.23827368
16/10/2068,0.23770413
16/11/2068,0.23744725
16/12/2068,0.2393251
16/01/2069,0.243876
15/02/2069,0.24699825
16/03/2069,0.24855416
16/04/2069,0.24839161
16/05/2069,0.2464191
16/06/2069,0.24442291
16/07/2069,0.24288149
16/08/2069,0.24189062
16/09/2069,0.24114308
16/10/2069,0.24048957
16/11/2069,0.23995407
16/12/2069,0.23962206
16/01/2070,0.23994343
15/02/2070,0.24234967
16/03/2070,0.24375124
16/04/2070,0.24357224
16/05/2070,0.24210167
16/06/2070,0.24097057
16/07/2070,0.24008054
16/08/2070,0.2393361
16/09/2070,0.23899806
16/10/2070,0.2387735
16/11/2070,0.23840523
16/12/2070,0.2378074
16/01/2071,0.24013191
15/02/2071,0.24441876
16/03/2071,0.2459515
16/04/2071,0.24604316
16/05/2071,0.24440984
16/06/2071,0.24287167
16/07/2071,0.24172375
16/08/2071,0.24084038
16/09/2071,0.24016535
16/10/2071,0.23976837
16/11/2071,0.23921178
16/12/2071,0.23953678
16/01/2072,0.24357903
15/02/2072,0.24944782
16/03/2072,0.2501121
16/04/2072,0.24825199
16/05/2072,0.24636975
16/06/2072,0.2446623
16/07/2072,0.24329858
16/08/2072,0.24203087
16/09/2072,0.24083486
16/10/2072,0.23964423
16/11/2072,0.23840679
16/12/2072,0.2372358
16/01/2073,0.23759742
15/02/2073,0.23890688
16/03/2073,0.23923089
16/04/2073,0.23822479
16/05/2073,0.23672757
16/06/2073,0.23540969
16/07/2073,0.23415084
16/08/2073,0.2331122
16/09/2073,0.23221351
16/10/2073,0.23159
16/11/2073,0.23092939
16/12/2073,0.2319402
16/01/2074,0.23801918
15/02/2074,0.2417792
16/03/2074,0.2429086
16/04/2074,0.24267788
16/05/2074,0.24094318
16/06/2074,0.2393399
16/07/2074,0.23804098
16/08/2074,0.23690231
16/09/2074,0.23583373
16/10/2074,0.23479977
16/11/2074,0.23409995
16/12/2074,0.23518127
16/01/2075,0.23954123
15/02/2075,0.2440107
16/03/2075,0.24718794
16/04/2075,0.2461472
16/05/2075,0.2436464
16/06/2075,0.24141829
16/07/2075,0.23956604
16/08/2075,0.23802157
16/09/2075,0.23665938
16/10/2075,0.23549461
16/11/2075,0.23445997
16/12/2075,0.23407093
16/01/2076,0.23669793
15/02/2076,0.2405665
16/03/2076,0.242496
16/04/2076,0.24289288
16/05/2076,0.24042325
16/06/2076,0.23765174
16/07/2076,0.235534
16/08/2076,0.2338404
16/09/2076,0.23260738
16/10/2076,0.23158592
16/11/2076,0.23084518
16/12/2076,0.23049156
16/01/2077,0.2313002
15/02/2077,0.23392539
16/03/2077,0.23636016
16/04/2077,0.23649697
16/05/2077,0.23473679
16/06/2077,0.2331018
16/07/2077,0.2316735
16/08/2077,0.23068763
16/09/2077,0.23016874
16/10/2077,0.2298307
16/11/2077,0.2291261
16/12/2077,0.2289668
16/01/2078,0.23163101
15/02/2078,0.23669787
16/03/2078,0.23913784
16/04/2078,0.23835495
16/05/2078,0.23825729
16/06/2078,0.23620096
16/07/2078,0.2343703
16/08/2078,0.23314038
16/09/2078,0.23225404
16/10/2078,0.23136516
16/11/2078,0.2302383
16/12/2078,0.23019673
16/01/2079,0.232716
15/02/2079,0.23746747
16/03/2079,0.2393523
16/04/2079,0.23942196
16/05/2079,0.23806114
16/06/2079,0.23638637
16/07/2079,0.23516993
16/08/2079,0.23430878
16/09/2079,0.23357888
16/10/2079,0.23315063
16/11/2079,0.23259605
16/12/2079,0.23264
16/01/2080,0.23540962
15/02/2080,0.23850532
16/03/2080,0.2390203
16/04/2080,0.2383859
16/05/2080,0.23677178
16/06/2080,0.23504326
16/07/2080,0.2339024
16/08/2080,0.23308155
16/09/2080,0.23251659
16/10/2080,0.2320813
16/11/2080,0.23178746
16/12/2080,0.23167229
16/01/2081,0.23360953
15/02/2081,0.23610328
16/03/2081,0.23912428
16/04/2081,0.23957902
16/05/2081,0.23787464
16/06/2081,0.23623848
16/07/2081,0.23502494
16/08/2081,0.23414338
16/09/2081,0.23353755
16/10/2081,0.2330022
16/11/2081,0.23237309
16/12/2081,0.23266746
16/01/2082,0.23623121
15/02/2082,0.24222013
16/03/2082,0.24481174
16/04/2082,0.24510427
16/05/2082,0.24342862
16/06/2082,0.24174072
16/07/2082,0.2404725
16/08/2082,0.23939632
16/09/2082,0.2384494
16/10/2082,0.23754466
16/11/2082,0.2364946
16/12/2082,0.23545094
16/01/2083,0.23777826
15/02/2083,0.24185108
16/03/2083,0.24237949
16/04/2083,0.24097504
16/05/2083,0.2392375
16/06/2083,0.23762722
16/07/2083,0.23623484
16/08/2083,0.23525147
16/09/2083,0.23458563
16/10/2083,0.23395248
16/11/2083,0.23352909
16/12/2083,0.23365743
16/01/2084,0.23584285
15/02/2084,0.23927155
16/03/2084,0.24253342
16/04/2084,0.24339992
16/05/2084,0.24152748
16/06/2084,0.23984718
16/07/2084,0.23865072
16/08/2084,0.2378239
16/09/2084,0.23732388
16/10/2084,0.2367553
16/11/2084,0.23610887
16/12/2084,0.23540047
16/01/2085,0.23526222
15/02/2085,0.23771778
16/03/2085,0.2393346
16/04/2085,0.23936276
16/05/2085,0.23836544
16/06/2085,0.2370487
16/07/2085,0.23610523
16/08/2085,0.2353765
16/09/2085,0.23469834
16/10/2085,0.23416097
16/11/2085,0.23337746
16/12/2085,0.23317534
16/01/2086,0.2352962
15/02/2086,0.23789692
16/03/2086,0.23825027
16/04/2086,0.23669647
16/05/2086,0.23493332
16/06/2086,0.2335286
16/07/2086,0.23257458
16/08/2086,0.23190923
16/09/2086,0.2313857
16/10/2086,0.2310454
16/11/2086,0.23068233
16/12/2086,0.23079291
16/01/2087,0.2340684
15/02/2087,0.23784916
16/03/2087,0.23967281
16/04/2087,0.23962083
16/05/2087,0.23817451
16/06/2087,0.2366913
16/07/2087,0.23561841
16/08/2087,0.23478837
16/09/2087,0.23421562
16/10/2087,0.2338062
16/11/2087,0.23354846
16/12/2087,0.23320496
16/01/2088,0.23469548
15/02/2088,0.23779461
16/03/2088,0.23943134
16/04/2088,0.23955227
16/05/2088,0.23817718
16/06/2088,0.23678781
16/07/2088,0.23575832
16/08/2088,0.23515251
16/09/2088,0.23484051
16/10/2088,0.2346175
16/11/2088,0.23435178
16/12/2088,0.2344816
16/01/2089,0.23708092
15/02/2089,0.23996246
16/03/2089,0.24207196
16/04/2089,0.24233694
16/05/2089,0.24105419
16/06/2089,0.23887989
16/07/2089,0.23738094
16/08/2089,0.2362342
16/09/2089,0.23533016
16/10/2089,0.23457676
16/11/2089,0.23403746
16/12/2089,0.23351173
16/01/2090,0.23370053
15/02/2090,0.23668458
16/03/2090,0.23759727
16/04/2090,0.23661996
16/05/2090,0.23481852
16/06/2090,0.2331947
16/07/2090,0.23196948
16/08/2090,0.23111512
16/09/2090,0.23039216
16/10/2090,0.22999913
16/11/2090,0.229721
16/12/2090,0.23025252
16/01/2091,0.23426038
15/02/2091,0.2388336
16/03/2091,0.24107578
16/04/2091,0.2413959
16/05/2091,0.23963232
16/06/2091,0.23793831
16/07/2091,0.23655488
16/08/2091,0.23550367
16/09/2091,0.23474705
16/10/2091,0.23406729
16/11/2091,0.23350666
16/12/2091,0.2337995
16/01/2092,0.23723827
15/02/2092,0.24179043
16/03/2092,0.24376766
16/04/2092,0.24394016
16/05/2092,0.24141559
16/06/2092,0.2394038
16/07/2092,0.23779172
16/08/2092,0.23641625
16/09/2092,0.23539236
16/10/2092,0.23471534
16/11/2092,0.23418915
16/12/2092,0.23367134
16/01/2093,0.2372815
15/02/2093,0.24221164
16/03/2093,0.24322824
16/04/2093,0.2430264
16/05/2093,0.24133144
16/06/2093,0.23958907
16/07/2093,0.23822315
16/08/2093,0.23719262
16/09/2093,0.23636559
16/10/2093,0.23568577
16/11/2093,0.23495352
16/12/2093,0.23504852
16/01/2094,0.23717548
15/02/2094,0.24057633
16/03/2094,0.24247208
16/04/2094,0.24213892
16/05/2094,0.2401912
16/06/2094,0.23833011
16/07/2094,0.23696396
16/08/2094,0.23590852
16/09/2094,0.2350323
16/10/2094,0.23442802
16/11/2094,0.23401265
16/12/2094,0.235166
16/01/2095,0.23808655
15/02/2095,0.24092427
16/03/2095,0.24182655
16/04/2095,0.24104305
16/05/2095,0.23930433
16/06/2095,0.2373721
16/07/2095,0.23600781
16/08/2095,0.2349966
16/09/2095,0.2341844
16/10/2095,0.23358501
16/11/2095,0.23300798
16/12/2095,0.23461683
16/01/2096,0.23811483
15/02/2096,0.2418066
16/03/2096,0.2445076
16/04/2096,0.24314031
16/05/2096,0.2413303
16/06/2096,0.23969959
16/07/2096,0.23856442
16/08/2096,0.23768303
16/09/2096,0.23693645
16/10/2096,0.23636737
16/11/2096,0.2356273
16/12/2096,0.23522156
16/01/2097,0.23762825
15/02/2097,0.24284846
16/03/2097,0.24546403
16/04/2097,0.24510579
16/05/2097,0.24363427
16/06/2097,0.24182515
16/07/2097,0.24064098
16/08/2097,0.23964386
16/09/2097,0.23887405
16/10/2097,0.2383044
16/11/2097,0.2380439
16/12/2097,0.23777118
16/01/2098,0.23737213
15/02/2098,0.23752403
16/03/2098,0.2386021
16/04/2098,0.23818268
16/05/2098,0.23696785
16/06/2098,0.23589803
16/07/2098,0.23516524
16/08/2098,0.23463105
16/09/2098,0.23421043
16/10/2098,0.23385829
16/11/2098,0.23359278
16/12/2098,0.23382469
16/01/2099,0.23632821
15/02/2099,0.23825271
16/03/2099,0.2399374
16/04/2099,0.23998787
16/05/2099,0.23902404
16/06/2099,0.23793861
16/07/2099,0.23732099
16/08/2099,0.23685703
16/09/2099,0.23655811
16/10/2099,0.23640229
16/11/2099,0.2362121
16/12/2099,0.236413
16/01/2100,0.23949261
15/02/2100,0.24138516
16/03/2100,0.2421854
16/04/2100,0.2412973
16/05/2100,0.23983404
16/06/2100,0.23876168
16/07/2100,0.23797005
16/08/2100,0.23740394
16/09/2100,0.23702718
16/10/2100,0.23698887
16/11/2100,0.23696825
16/12/2100,0.2370166
